UniversalName,N,InfectsHumans,BagScore_Lower,BagScore_Upper,RawScore,RunName
Hepacivirus K,100,FALSE,0.2265162961152489,0.6800765496700889,0.38425133225316177,All genome composition feature sets
Hepacivirus L,100,FALSE,0.11872604329725184,0.4186009403710962,0.2410349381688548,All genome composition feature sets
Hepacivirus M,100,FALSE,0.04456285630102213,0.17700445680299995,0.10560039031755533,All genome composition feature sets
Hepacivirus N,100,FALSE,0.0446240474711878,0.1729750196472869,0.10786769591287187,All genome composition feature sets
Hepatovirus A,100,TRUE,0.058844120647683504,0.2639011035930786,0.1499660497639484,All genome composition feature sets
Hepatovirus C,100,FALSE,0.06236421009262397,0.2636596007014136,0.15106459892891974,All genome composition feature sets
Hepatovirus F,100,FALSE,0.16389199955556683,0.4880797391289082,0.3006955146339021,All genome composition feature sets
Hepatovirus G,100,FALSE,0.13761039887157478,0.5065237550281302,0.3108478843674982,All genome composition feature sets
Hepatovirus H,100,FALSE,0.07178606181027382,0.3325362479358378,0.17538761228808042,All genome composition feature sets
Hepatovirus I,100,FALSE,0.09970076540481923,0.41908046483337424,0.23950881556490736,All genome composition feature sets
Herbert herbevirus,100,FALSE,0.10638487117349146,0.35923246670508446,0.20897171906532636,All genome composition feature sets
Hirame novirhabdovirus,100,FALSE,0.10038896821559382,0.33586937886206325,0.20180976334170236,All genome composition feature sets
Hughes orthonairovirus,100,FALSE,0.1545074467096732,0.6273290149252335,0.30983252835668695,All genome composition feature sets
Human alphaherpesvirus 2,100,TRUE,0.12287703916457954,0.5112263235532426,0.30993962602424635,All genome composition feature sets
Human alphaherpesvirus 3,100,TRUE,0.13598032334404161,0.44029950644561955,0.2724408658083183,All genome composition feature sets
Human betaherpesvirus 5,100,TRUE,0.23590429378430333,0.7188687199995412,0.4102049441635583,All genome composition feature sets
Human betaherpesvirus 7,100,TRUE,0.06140435261859099,0.3293125343962582,0.17566133867723224,All genome composition feature sets
Human coronavirus 229E,100,TRUE,0.13912469652768436,0.44025256929799617,0.26789506673909963,All genome composition feature sets
Human coronavirus NL63,100,TRUE,0.10886951138859785,0.3947314422562734,0.23352307295748093,All genome composition feature sets
Human gammaherpesvirus 4,100,TRUE,0.17403170546385746,0.7159625135018445,0.3783771100587001,All genome composition feature sets
Human immunodeficiency virus 1,100,TRUE,0.2598480785117695,0.7503399047692205,0.4953615254805813,All genome composition feature sets
Human mastadenovirus A,100,TRUE,0.20863905919289044,0.6344770294090438,0.40669818730295537,All genome composition feature sets
Human mastadenovirus B,100,TRUE,0.1350884919551948,0.4526121173035349,0.2743848332230556,All genome composition feature sets
Human mastadenovirus D,100,TRUE,0.42173260974456983,0.853739082959843,0.6423534293779319,All genome composition feature sets
Human mastadenovirus F,100,TRUE,0.07062741923822967,0.2802992360329049,0.1737262641628638,All genome composition feature sets
Human metapneumovirus,100,TRUE,0.1926586302304878,0.7457285357374683,0.3984393019374679,All genome composition feature sets
Human orthopneumovirus,100,TRUE,0.2431592524386721,0.7114588600632774,0.44218599665068803,All genome composition feature sets
Human polyomavirus 2,100,TRUE,0.17346748804557047,0.5949086029433427,0.36605584670516556,All genome composition feature sets
Human respirovirus 1,100,TRUE,0.15339783999572007,0.6087415029888685,0.35259505879677,All genome composition feature sets
Human rubulavirus 2,100,TRUE,0.12333075548411616,0.3656564036714641,0.2309315492431507,All genome composition feature sets
Human rubulavirus 4,100,TRUE,0.11726520840508015,0.3821523810304121,0.22954987093499737,All genome composition feature sets
Ikoma lyssavirus,100,TRUE,0.19754173367556507,0.6207570799341604,0.40243732312165637,All genome composition feature sets
Imjin orthohantavirus,100,FALSE,0.113173737802368,0.3773245295118282,0.24143872188022694,All genome composition feature sets
Infectious bursal disease virus,100,FALSE,0.045015671335729826,0.23712249377838507,0.12157825119799034,All genome composition feature sets
Infectious salmon anemia virus,100,FALSE,0.06682122133611626,0.26546649343927686,0.16401342063953384,All genome composition feature sets
Influenza A virus,100,TRUE,0.26043999640438015,0.7086816414981258,0.4686817903913225,All genome composition feature sets
Iotapapillomavirus 1,100,FALSE,0.1245614171414303,0.4687230682779273,0.2582007305748435,All genome composition feature sets
Ippy mammarenavirus,100,FALSE,0.2604052327419163,0.7351706816281964,0.43690829819273014,All genome composition feature sets
Iriri curiovirus,100,FALSE,0.1759142964866392,0.5970867885989615,0.33214771003579036,All genome composition feature sets
Irkut lyssavirus,100,TRUE,0.47797048883092,0.922760845189981,0.7578707844888356,All genome composition feature sets
Israel turkey meningoencephalomyelitis virus,100,FALSE,0.5482952995766497,0.9340433126363288,0.7510425361563965,All genome composition feature sets
Itacaiunas curiovirus,100,FALSE,0.1341426989217317,0.43772055235558166,0.28329520385803486,All genome composition feature sets
Jeju orthohantavirus,100,FALSE,0.16751359896884246,0.5084332656164621,0.29183458203850005,All genome composition feature sets
Jembrana disease virus,100,FALSE,0.16918424325427894,0.5990077979606954,0.34507478745383596,All genome composition feature sets
Joinjakaka hapavirus,100,FALSE,0.07203020308413371,0.23049825928365816,0.1405374438416636,All genome composition feature sets
Jonchet orthojonvirus,100,FALSE,0.06456375287525723,0.2991525157685526,0.15917395643838397,All genome composition feature sets
Jugra virus,100,FALSE,0.23699569425619285,0.7472128152683494,0.5008096826625688,All genome composition feature sets
Junín mammarenavirus,100,TRUE,0.25749163070966585,0.6336107209364776,0.4261071405981847,All genome composition feature sets
Jurona vesiculovirus,100,TRUE,0.17426447302245798,0.5559638662168944,0.3348716353052159,All genome composition feature sets
Jutiapa virus,100,FALSE,0.15886653446963517,0.5303029377148726,0.32154326532098015,All genome composition feature sets
Kairi orthobunyavirus,100,FALSE,0.1775535632082797,0.4863641529806206,0.30828447355024535,All genome composition feature sets
Kappapapillomavirus 1,100,FALSE,0.2764971287966204,0.6720369963357188,0.47255185661195503,All genome composition feature sets
Kern Canyon ledantevirus,100,FALSE,0.1618959768888829,0.45828504268903136,0.3068372566895886,All genome composition feature sets
Keterah orthonairovirus,100,FALSE,0.10374509935368612,0.3486070414525624,0.21639572227728815,All genome composition feature sets
Keuraliba ledantevirus,100,FALSE,0.14003059447314548,0.37849604838105166,0.24117836339596083,All genome composition feature sets
Khabarovsk orthohantavirus,100,FALSE,0.1493077554614248,0.5422112445724352,0.32438581406354705,All genome composition feature sets
Khujand lyssavirus,100,TRUE,0.5063534836814294,0.9011221913363274,0.7214683076513266,All genome composition feature sets
Kibale red colobus virus 1,100,FALSE,0.04619857266851113,0.16494823781774245,0.09161340967364809,All genome composition feature sets
Kibale red colobus virus 2,100,FALSE,0.051222136871100506,0.17966066079342347,0.10537093053759837,All genome composition feature sets
Kibale red-tailed guenon virus 1,100,FALSE,0.05638756075626156,0.21459848029886536,0.13028621845015498,All genome composition feature sets
Kimberley ephemerovirus,100,FALSE,0.10919461633252223,0.33340568648268465,0.21293507148367102,All genome composition feature sets
Klamath tupavirus,100,FALSE,0.2457983059540117,0.6767751288200623,0.42237120899368175,All genome composition feature sets
Koala retrovirus,100,FALSE,0.058592366845917926,0.2740149368167156,0.14618530502400645,All genome composition feature sets
Kokobera virus,100,TRUE,0.1741555743120069,0.5870740809685588,0.3689338935468581,All genome composition feature sets
Koolpinyah ephemerovirus,100,FALSE,0.07249998671404204,0.2725758941092179,0.1592987299321024,All genome composition feature sets
Kotonkan ephemerovirus,100,FALSE,0.05915806252139559,0.25276135099793573,0.13855221420738303,All genome composition feature sets
Koutango virus,100,TRUE,0.4525424605876349,0.9191583588580299,0.7171193848414511,All genome composition feature sets
Kyasanur Forest disease virus,100,TRUE,0.2641601008147417,0.8103132878768008,0.49993499280602915,All genome composition feature sets
Lagos bat lyssavirus,100,TRUE,0.4552375200760769,0.9128807156129066,0.6888965056281189,All genome composition feature sets
Laibin orthohantavirus,100,FALSE,0.15645057825658934,0.4606754507705037,0.27755612680867026,All genome composition feature sets
Lambdapapillomavirus 1,100,FALSE,0.07545918661874065,0.26272010615648683,0.15357233511681118,All genome composition feature sets
Lambdapapillomavirus 2,100,FALSE,0.13225646760501036,0.5203333190616775,0.3053709710084479,All genome composition feature sets
Landjia hapavirus,100,FALSE,0.08362146250833838,0.2911741340795939,0.16549391225980237,All genome composition feature sets
Langat virus,100,TRUE,0.26838779904604393,0.7686769673005778,0.4921856536271044,All genome composition feature sets
Latino mammarenavirus,100,FALSE,0.16724239481184516,0.6164111439951058,0.347002515763109,All genome composition feature sets
Le Dantec ledantevirus,100,FALSE,0.08508471493358992,0.31527247273189,0.17837340862322876,All genome composition feature sets
Lettuce necrotic yellows cytorhabdovirus,100,FALSE,0.06153452101602115,0.2530096070934596,0.13509083511056805,All genome composition feature sets
Lettuce yellow mottle cytorhabdovirus,100,FALSE,0.06728849349003216,0.2239679339196022,0.13306833479877261,All genome composition feature sets
Liao ning virus,100,FALSE,0.07554848503030512,0.30915204982079614,0.1952690989067038,All genome composition feature sets
Limnipivirus B,100,FALSE,0.05569959884704059,0.2171850692455199,0.13716249160560587,All genome composition feature sets
Limnipivirus C,100,FALSE,0.06383057626183675,0.3067586935012163,0.1573754948048392,All genome composition feature sets
Lloviu cuevavirus,100,FALSE,0.30724263481398195,0.7527182558280314,0.5085522195812221,All genome composition feature sets
Loei River mammarenavirus,100,FALSE,0.18549438402747637,0.5370169750206539,0.3303385794505166,All genome composition feature sets
Louping ill virus,100,TRUE,0.27452241799323995,0.7433898474394229,0.5205216252342594,All genome composition feature sets
Lujo mammarenavirus,100,TRUE,0.09634491996372063,0.4789729434431955,0.2553292192180419,All genome composition feature sets
Luna mammarenavirus,100,FALSE,0.15453553712416584,0.4702770561593965,0.30601502894241556,All genome composition feature sets
Luxi orthohantavirus,100,FALSE,0.10039755014547608,0.33603277487201477,0.2130896401539075,All genome composition feature sets
Lymphocytic choriomeningitis mammarenavirus,100,TRUE,0.1583990524661923,0.5143028128243037,0.30243470673200923,All genome composition feature sets
Macaca mulatta polyomavirus 1,100,TRUE,0.17527993841874895,0.5085539097984328,0.3184165746187328,All genome composition feature sets
Macacine alphaherpesvirus 1,100,TRUE,0.08068235301572713,0.2517951116980106,0.16504399249330357,All genome composition feature sets
Macacine gammaherpesvirus 4,100,FALSE,0.20628404937258898,0.7758345548878841,0.48348872201920223,All genome composition feature sets
Macacine gammaherpesvirus 5,100,FALSE,0.18887895383617992,0.6197770621942743,0.37328478510104246,All genome composition feature sets
Macaque simian foamy virus,100,TRUE,0.19246661870970339,0.6215475685625222,0.36346618308357315,All genome composition feature sets
Machupo mammarenavirus,100,TRUE,0.25291453664090924,0.7922081078885534,0.4846487039453338,All genome composition feature sets
Madrid orthobunyavirus,100,TRUE,0.19081173599670287,0.5934829033693134,0.38558094845855023,All genome composition feature sets
Maize stripe tenuivirus,100,FALSE,0.07280365965095772,0.28416929922104706,0.1613497949257854,All genome composition feature sets
Mal de Rio Cuarto virus,100,FALSE,0.05393159070859878,0.2736313689717247,0.14342638394521526,All genome composition feature sets
Mamastrovirus 1,100,TRUE,0.22007919610686352,0.7735274998622539,0.45409294018239704,All genome composition feature sets
Mamastrovirus 10,100,FALSE,0.10836682232293954,0.3193643600436272,0.20133666777137316,All genome composition feature sets
Mamastrovirus 5,100,FALSE,0.20849152086888406,0.5810206949017211,0.34545596441165305,All genome composition feature sets
Mamastrovirus 8,100,TRUE,0.1764254659744096,0.5986636814785178,0.35825495224649273,All genome composition feature sets
Mammalian 1 bornavirus,100,TRUE,0.1073274809766177,0.38654596396354335,0.23078496652449457,All genome composition feature sets
Mammalian 2 bornavirus,100,TRUE,0.10809769408798431,0.4380435956819776,0.248305130840863,All genome composition feature sets
Manitoba hapavirus,100,FALSE,0.03202786062970993,0.1615293691968358,0.08447423119151196,All genome composition feature sets
Maraba vesiculovirus,100,FALSE,0.09319176756397488,0.3720446562816728,0.2245691371602228,All genome composition feature sets
Marburg marburgvirus,100,TRUE,0.16768791959633106,0.5123764123476701,0.31592755812868023,All genome composition feature sets
Marco hapavirus,100,FALSE,0.11687772206290402,0.4553942949788558,0.24200041006859782,All genome composition feature sets
Marituba orthobunyavirus,100,TRUE,0.18791632680345552,0.6699907088606087,0.36012038528551316,All genome composition feature sets
Mayaro virus,100,TRUE,0.38411900575175917,0.9267186342188585,0.6907381401017458,All genome composition feature sets
Measles morbillivirus,100,TRUE,0.06658584003020282,0.2675590340760016,0.1461580090541318,All genome composition feature sets
Menangle rubulavirus,100,TRUE,0.09153873904500867,0.2728647390980973,0.17039220289274098,All genome composition feature sets
Merino Walk mammarenavirus,100,FALSE,0.18711569718238705,0.5757207002359397,0.34437840705975115,All genome composition feature sets
Micromonas pusilla reovirus,100,FALSE,0.12513665770474594,0.45183252336059043,0.24459125232567944,All genome composition feature sets
Middelburg virus,100,FALSE,0.29400738745809935,0.7868623418183818,0.542863354454829,All genome composition feature sets
Middle East respiratory syndrome-related coronavirus,100,TRUE,0.11065875171202959,0.3296156908768257,0.2110430121200974,All genome composition feature sets
Mikumi yellow baboon virus 1,100,FALSE,0.07846853187735343,0.25417291998328057,0.16367305875338484,All genome composition feature sets
Miniopterus bat coronavirus HKU8,100,FALSE,0.06828006041215984,0.2116661099963723,0.13917366990907604,All genome composition feature sets
Mink coronavirus 1,100,FALSE,0.1319164039789007,0.48729545094963284,0.29355152217460573,All genome composition feature sets
Mischivirus C,100,FALSE,0.11070572987587302,0.3401910497004769,0.21706311135433057,All genome composition feature sets
Modoc virus,100,FALSE,0.10743236783114568,0.35194148719419616,0.2139245671626841,All genome composition feature sets
Mojiang henipavirus,100,FALSE,0.08490369214896978,0.29444909826491167,0.18162266434869928,All genome composition feature sets
Mokola lyssavirus,100,TRUE,0.45224880695573233,0.9012632736407221,0.6878971760896424,All genome composition feature sets
Molluscum contagiosum virus,100,TRUE,0.1274606971082392,0.43400210412263857,0.27612851788551673,All genome composition feature sets
Monkeypox virus,100,TRUE,0.0738080126015718,0.36668432513428506,0.21836694594178907,All genome composition feature sets
Montana myotis leukoencephalitis virus,100,FALSE,0.12390778776119529,0.5550744227022706,0.3244210906314832,All genome composition feature sets
Montano orthohantavirus,100,FALSE,0.12116250497878271,0.4363807838443676,0.23349015224021902,All genome composition feature sets
Mopeia mammarenavirus,100,FALSE,0.2769432361634237,0.7043985551778447,0.48317697295975903,All genome composition feature sets
Morreton vesiculovirus,100,FALSE,0.28870050064419195,0.7616335341520042,0.49250581862517784,All genome composition feature sets
Mosavirus A,100,FALSE,0.10900785317114581,0.4165683503364658,0.2536341199957479,All genome composition feature sets
Mosqueiro hapavirus,100,FALSE,0.11601544478384038,0.3667623469891774,0.20934206025707128,All genome composition feature sets
Mosso das Pedras virus,100,TRUE,0.37883472609910174,0.8715142770949371,0.6210712238510856,All genome composition feature sets
Mount Elgon bat ledantevirus,100,FALSE,0.08402936061057803,0.29958726033243493,0.18094736977764328,All genome composition feature sets
Mumps rubulavirus,100,TRUE,0.10378073427588892,0.376662449831741,0.2173012508492863,All genome composition feature sets
Mupapillomavirus 1,100,TRUE,0.29534195616800063,0.8006282002244643,0.49454393877690944,All genome composition feature sets
Mupapillomavirus 2,100,TRUE,0.45426802748988293,0.9513859249626531,0.7147770893621448,All genome composition feature sets
Murid betaherpesvirus 1,100,FALSE,0.1137670564008623,0.3944228777204742,0.23796465033352815,All genome composition feature sets
Murid betaherpesvirus 2,100,FALSE,0.16338572452326172,0.49759651095507473,0.2942701980660072,All genome composition feature sets
Murid gammaherpesvirus 4,100,FALSE,0.0457476771373604,0.20759104780406162,0.11771801415892985,All genome composition feature sets
Murine coronavirus,100,FALSE,0.11822132344889554,0.3761332589688964,0.21059723167814245,All genome composition feature sets
Murine mastadenovirus A,100,FALSE,0.13459708018679054,0.3973299425962606,0.26363736685782607,All genome composition feature sets
Murine mastadenovirus B,100,FALSE,0.10864056874182121,0.40542091239985245,0.24990382619645124,All genome composition feature sets
Murine orthopneumovirus,100,FALSE,0.28042432915197774,0.7424207189948038,0.4990211551496885,All genome composition feature sets
Murine respirovirus,100,FALSE,0.11088069510905363,0.3238056496172338,0.19372241544000685,All genome composition feature sets
Mus musculus polyomavirus 1,100,FALSE,0.09937604189031116,0.40089165194876436,0.254981758892406,All genome composition feature sets
Mus musculus polyomavirus 2,100,FALSE,0.13265809657631922,0.384623052522697,0.23829097536854674,All genome composition feature sets
Mycoreovirus 3,100,FALSE,0.08718935663801733,0.2965102851015067,0.1788466798747991,All genome composition feature sets
Myxoma virus,100,FALSE,0.07390879486466129,0.29650630909073944,0.17689716713533052,All genome composition feature sets
Nairobi sheep disease orthonairovirus,100,FALSE,0.09935483472769563,0.4487059727173712,0.2356536460440816,All genome composition feature sets
Ndumu virus,100,FALSE,0.4817268253061754,0.952089656993993,0.7495730996447256,All genome composition feature sets
Nelson Bay orthoreovirus,100,TRUE,0.046133417878848566,0.2265145646490197,0.11846673348600814,All genome composition feature sets
New Jersey vesiculovirus,100,TRUE,0.15972405152014144,0.46377639850988295,0.28349559076394604,All genome composition feature sets
Newbury-1 virus,100,FALSE,0.11722298706356232,0.3281914526236541,0.2107281564675596,All genome composition feature sets
Nipah henipavirus,100,TRUE,0.0932338850773457,0.3447754030703549,0.2083296783524582,All genome composition feature sets
Nishimuro ledantevirus,100,FALSE,0.15211850970152163,0.48122249921401583,0.30293219157501267,All genome composition feature sets
Nkolbisson ledantevirus,100,FALSE,0.08809384587531595,0.33613034962891275,0.1917860004977761,All genome composition feature sets
Ntaya virus,100,TRUE,0.18490715806965596,0.6786753998604722,0.38978814344068546,All genome composition feature sets
Obodhiang ephemerovirus,100,FALSE,0.05731988330970182,0.2612355768631341,0.13068749598129625,All genome composition feature sets
Oita ledantevirus,100,FALSE,0.08194387616797494,0.37414460516706527,0.2127858645556679,All genome composition feature sets
Okahandja mammarenavirus,100,FALSE,0.10351483913288964,0.4102864439418992,0.21927200115109155,All genome composition feature sets
Omikronpapillomavirus 1,100,FALSE,0.15156076370861715,0.4790819210064766,0.29435667306417906,All genome composition feature sets
Omsk hemorrhagic fever virus,100,TRUE,0.3748538517516613,0.8379628232736314,0.6214625470158974,All genome composition feature sets
Orchid fleck dichorhavirus,100,FALSE,0.10456395184979733,0.32063736686652966,0.19372506608548387,All genome composition feature sets
Orf virus,100,TRUE,0.19834200578983785,0.6057390150368023,0.3751876376121387,All genome composition feature sets
Oriboca orthobunyavirus,100,TRUE,0.1890321538086682,0.6650279419517074,0.35997282665599895,All genome composition feature sets
Oropouche orthobunyavirus,100,TRUE,0.28094781702158594,0.7308271662600254,0.4545720838807797,All genome composition feature sets
Orthohepevirus A,100,TRUE,0.07716942682777136,0.2875467127599469,0.14971198104771918,All genome composition feature sets
Orthohepevirus B,100,FALSE,0.10492550503838843,0.42981877225716325,0.25696074236973565,All genome composition feature sets
Orthohepevirus D,100,FALSE,0.11937533617947321,0.39946801651685376,0.22532709059050363,All genome composition feature sets
Oscivirus A,100,FALSE,0.04307080687373415,0.1891722881201132,0.11276826465827731,All genome composition feature sets
Ovine atadenovirus D,100,FALSE,0.12133619185691989,0.3803792857652752,0.23259095461176657,All genome composition feature sets
Ovine gammaherpesvirus 2,100,FALSE,0.11767574066081002,0.5546726286658501,0.3034862777678065,All genome composition feature sets
Ovine mastadenovirus A,100,FALSE,0.09692912679606473,0.3312571433276873,0.20331114211654774,All genome composition feature sets
Panine betaherpesvirus 2,100,FALSE,0.23010436110694,0.6133807420544857,0.3809655214312677,All genome composition feature sets
Paraná mammarenavirus,100,FALSE,0.0956578225356392,0.3479670943224144,0.21526990939242008,All genome composition feature sets
Parapoxvirus of red deer in New Zealand,100,FALSE,0.216991718945222,0.5749501618712671,0.36987331695076264,All genome composition feature sets
Parechovirus A,100,TRUE,0.21398902817998844,0.6853833526295718,0.39274994931187857,All genome composition feature sets
Parechovirus B,100,TRUE,0.10225385510591344,0.3269975392670057,0.1889572298657457,All genome composition feature sets
Parechovirus D,100,FALSE,0.0873050000664047,0.3621182859297375,0.20074062612831528,All genome composition feature sets
Parry Creek hapavirus,100,FALSE,0.03272671978468619,0.15145919027619634,0.08055933723067471,All genome composition feature sets
Passeriform 1 bornavirus,100,FALSE,0.10353489910962932,0.3108780681502417,0.1934726583134614,All genome composition feature sets
Passerivirus A,100,FALSE,0.117773462391136,0.4990914494764639,0.27245305916366835,All genome composition feature sets
Patois orthobunyavirus,100,FALSE,0.15300078669530243,0.5451947086031211,0.3233877990790968,All genome composition feature sets
Pebjah virus,100,FALSE,0.04366528033726169,0.1639308214332693,0.09697368055374252,All genome composition feature sets
Pegivirus A,100,TRUE,0.08277126395091308,0.3505989439043671,0.19036978870417823,All genome composition feature sets
Pegivirus B,100,FALSE,0.057569347791499796,0.24973113084047868,0.13328194457708492,All genome composition feature sets
Pegivirus C,100,TRUE,0.23649900276438113,0.7334483206795827,0.4432111601860127,All genome composition feature sets
Pegivirus D,100,FALSE,0.04503956747988423,0.20269755174434456,0.12054671543511607,All genome composition feature sets
Pegivirus E,100,FALSE,0.027072015442091354,0.13022374563311398,0.07535822868812547,All genome composition feature sets
Pegivirus F,100,FALSE,0.1418481058854098,0.43433599067110906,0.27460867884432955,All genome composition feature sets
Pegivirus H,100,TRUE,0.07326287500098289,0.277186137425599,0.16204661223244665,All genome composition feature sets
Pegivirus J,100,FALSE,0.09308818894733284,0.30516589986169884,0.16908317820104984,All genome composition feature sets
Pegivirus K,100,FALSE,0.11594623272558766,0.35942857241932646,0.21077526302480415,All genome composition feature sets
Perch perhabdovirus,100,FALSE,0.13711141924839565,0.4629134858614434,0.2937990624224679,All genome composition feature sets
Phasi Charoen-like phasivirus,100,FALSE,0.14560350925563148,0.4672961488501813,0.29823467577471263,All genome composition feature sets
Phnom Penh bat virus,100,FALSE,0.104403845052191,0.44431848427698406,0.24337581232303682,All genome composition feature sets
Phocid alphaherpesvirus 1,100,FALSE,0.15527915294396533,0.5496479500592835,0.3112695859226902,All genome composition feature sets
Phocine morbillivirus,100,FALSE,0.22006820545078876,0.6503802292514389,0.3871127008899966,All genome composition feature sets
Pichindé mammarenavirus,100,FALSE,0.08665869096942841,0.3114250472593812,0.184478313754434,All genome composition feature sets
Pike fry sprivivirus,100,FALSE,0.10685539565931354,0.32611250869059677,0.19907687306215394,All genome composition feature sets
Pipapillomavirus 1,100,FALSE,0.193023444958419,0.5903932716874221,0.36268238150593823,All genome composition feature sets
Pirital mammarenavirus,100,FALSE,0.14805376666881634,0.5332560770985246,0.2973736835847389,All genome composition feature sets
Piscine orthoreovirus,100,FALSE,0.05200346931648599,0.19433934713841977,0.12325410562134138,All genome composition feature sets
Porcine circovirus 2,100,FALSE,0.1447326190090862,0.4071005679605725,0.2686258494128854,All genome composition feature sets
Porcine epidemic diarrhea virus,100,FALSE,0.05652307295254298,0.18994377833787796,0.10694896422965183,All genome composition feature sets
Porcine mastadenovirus A,100,FALSE,0.1748574054083849,0.5669580311576405,0.3179230100022919,All genome composition feature sets
Porcine mastadenovirus C,100,FALSE,0.1726686646517469,0.601090067423147,0.3322061478194666,All genome composition feature sets
Porcine reproductive and respiratory syndrome virus 1,100,FALSE,0.05696628790846213,0.20036474238812507,0.12260375518619565,All genome composition feature sets
Porcine reproductive and respiratory syndrome virus 2,100,FALSE,0.06264240488200555,0.19763353935188238,0.12515021750549654,All genome composition feature sets
Porcine respirovirus 1,100,FALSE,0.1255656923034213,0.4842695841556575,0.25668158499766597,All genome composition feature sets
Porcine rubulavirus,100,FALSE,0.2044401938394968,0.5750153365144118,0.35892605547979556,All genome composition feature sets
Porcine torovirus,100,FALSE,0.06880015612562068,0.3133096210936359,0.19448782127454775,All genome composition feature sets
Porcine type-C oncovirus,100,FALSE,0.07749111148928522,0.2711620978225331,0.162771970763492,All genome composition feature sets
Potamipivirus A,100,FALSE,0.11439148156900225,0.419436434946999,0.24342782653606884,All genome composition feature sets
Potato yellow dwarf nucleorhabdovirus,100,FALSE,0.08405912789062517,0.2787661074931697,0.17673194517486748,All genome composition feature sets
Powassan virus,100,TRUE,0.2653081751209879,0.8052166956519669,0.49415326745624566,All genome composition feature sets
Primate T-lymphotropic virus 1,100,TRUE,0.23099895646243407,0.8056113564011814,0.5082591038094648,All genome composition feature sets
Primate T-lymphotropic virus 2,100,TRUE,0.16467497176531043,0.5323688943812752,0.3024074687100448,All genome composition feature sets
Primate T-lymphotropic virus 3,100,TRUE,0.15924340181789515,0.5248082480492005,0.3343844768312542,All genome composition feature sets
Pronghorn antelope pestivirus,100,FALSE,0.18019034284622334,0.5734220964985388,0.3461673069837976,All genome composition feature sets
Pseudocowpox virus,100,TRUE,0.166049100479771,0.6412958707634024,0.3788603498984558,All genome composition feature sets
Psittaciform 2 bornavirus,100,FALSE,0.06130779861675843,0.2829254369438009,0.15336332638149647,All genome composition feature sets
Puerto Almendras almendravirus,100,FALSE,0.059929945138748976,0.21750420672371126,0.13361464533906203,All genome composition feature sets
Puma lentivirus,100,FALSE,0.1261755314701164,0.49008524689716143,0.3070757822120801,All genome composition feature sets
Puumala orthohantavirus,100,TRUE,0.24545095190110777,0.6918638350704172,0.405610930506007,All genome composition feature sets
Quaranfil virus,100,TRUE,0.09214370347591533,0.409527250040733,0.21360980016406683,All genome composition feature sets
Quezon orthohantavirus,100,FALSE,0.19885944384845222,0.644572362035227,0.3728262172151536,All genome composition feature sets
Rabbit fibroma virus,100,FALSE,0.11852634894397662,0.39383725795110447,0.22614660349681867,All genome composition feature sets
Rabovirus A,100,FALSE,0.13380615830213585,0.4097190410250616,0.2508812793975475,All genome composition feature sets
Raccoonpox virus,100,FALSE,0.10326271798302858,0.3369802163465543,0.22832257784196305,All genome composition feature sets
Radi vesiculovirus,100,FALSE,0.12367502150548415,0.36728600852455884,0.23483174819661853,All genome composition feature sets
Rat arterivirus 1,100,FALSE,0.08362563071841966,0.2542100137048641,0.16122242938254233,All genome composition feature sets
Reptile sunshinevirus 1,100,FALSE,0.08454986037647891,0.25804833121127635,0.1727758061328124,All genome composition feature sets
Reptilian ferlavirus,100,FALSE,0.10188769481835452,0.35940637367250994,0.1988493129328578,All genome composition feature sets
Reptilian orthoreovirus,100,FALSE,0.12125068851665913,0.38506340989438814,0.22433852387576275,All genome composition feature sets
Reston ebolavirus,100,TRUE,0.27752840410352014,0.7758954497434085,0.49835704080754056,All genome composition feature sets
Reticuloendotheliosis virus,100,FALSE,0.04847901152787085,0.2023620881408687,0.12138748291363316,All genome composition feature sets
Rhinolophus bat coronavirus HKU2,100,FALSE,0.10954496514634204,0.33277743904909407,0.21925396852934295,All genome composition feature sets
Rhinovirus A,100,TRUE,0.1933163391823764,0.5880845603528595,0.3674555554941031,All genome composition feature sets
Rhinovirus C,100,TRUE,0.2478805016668015,0.7882984717066837,0.5134401436128059,All genome composition feature sets
Rice black streaked dwarf virus,100,FALSE,0.08167484871787817,0.27233751788481825,0.17087794741296375,All genome composition feature sets
Rice dwarf virus,100,FALSE,0.10675236040031977,0.4435123416534685,0.23340383217078411,All genome composition feature sets
Rice gall dwarf virus,100,FALSE,0.07475339783465224,0.2655397029948834,0.16742898184904642,All genome composition feature sets
Rice grassy stunt tenuivirus,100,FALSE,0.061298650192502066,0.20286824179627497,0.12993545495562406,All genome composition feature sets
Rice ragged stunt virus,100,FALSE,0.10619843250182015,0.40535365955024527,0.22711502643712325,All genome composition feature sets
Rice stripe tenuivirus,100,FALSE,0.10039580617579166,0.3606036412680135,0.20556840892618763,All genome composition feature sets
Rice yellow stunt nucleorhabdovirus,100,FALSE,0.13443222000040878,0.5460143881455957,0.29513738073305895,All genome composition feature sets
Rinderpest morbillivirus,100,FALSE,0.20652207228656727,0.685523625170505,0.3820847443460572,All genome composition feature sets
Rio Negro virus,100,FALSE,0.29050812671853443,0.7610630547243356,0.5205890605215038,All genome composition feature sets
Rochambeau curiovirus,100,FALSE,0.16021906214586193,0.6129732851671043,0.34355656468507595,All genome composition feature sets
